159.15,656.52,7.0904,1.4156,1.2996,1.3344
139.86,1266.2,13.08,3.7589,1.2429,1.4521
102.13,1414.1,11.963,3.6567,1.2301,1.8046
171.06,1168.9,8.25,4.0823,1.2309,1.4621
215.89,605.89,9.4096,4.5248,1.2117,1.2649
130.5,1216.5,6.2606,3.9035,1.1372,1.7401
174.75,1213.5,10.144,1.4411,1.0571,1.316
376.45,1233.4,6.867,3.0979,1.5018,1.2635
264.11,1294,5.133,4.1163,1.255,1.5131
367.38,993.12,12.122,1.9801,1.489,1.9642
186.67,822.34,9.4628,2.2468,1.8103,1.1032
292.2,379.5,9.4947,3.3163,1.2557,1.4387
114.33,1389.3,3.6968,4.8851,1.0309,1.3294
190.07,761.77,5.0904,2.7887,1.2592,1.3089
145.53,1467.7,13.101,4.627,1.389,1.7344
152.34,629.72,8.016,3.3447,1.955,1.1387
112.62,1030.9,6.8457,2.7461,1.6777,1.4486
401.13,959.36,14.452,3.2255,1.523,1.8103
478.87,626.74,7.7606,2.6525,1.6975,1.7784
170.5,557.23,1.9202,2.4993,1.7465,1.2848
338.44,1346.6,7.5798,2.0057,1.5344,1.0493
177.3,1104.3,5.9628,3.5064,1.4833,1.8557
457.87,895.82,8.5372,3.7901,1.3074,1.7656
261.84,681.35,3.3138,3.2567,1.4848,1.1486
390.64,1482.6,9.1755,2.6582,1.1493,1.011
233.19,934.54,0.62234,2.905,1.0691,1.1918
167.94,935.53,5.4202,3.4014,1.0819,1.7287
141.28,1401.2,13.037,3.0809,1.5975,1.8819
303.55,409.29,0.72872,2.5844,1.5266,1.3004
278.58,1485.6,7.3351,4.5106,1.3585,1.9833
165.39,766.74,7.6436,3.6426,1.8684,1.6918
355.18,1157,10.367,2.6667,1.7791,1.2975
171.35,242.48,9.1862,2.017,1.0918,1.7883
453.33,1156,4.3777,3.8213,1.7635,1.1606
179.29,912.7,0.037234,1.7106,1.4592,1.6074
262.98,1410.1,1.0053,4.1816,1.9131,1.0819
336.17,1055.7,9.3138,4.261,1.2152,1.6961
286.52,1219.5,9.2926,2.3773,1.8514,1.2379
125.11,383.48,2.8245,2.7376,1.2493,1.9018
280.85,1164.9,2.984,2.9759,1.6762,1.4124
119.43,1132.1,11.207,3.6227,1.4422,1.0528
187.52,1459.8,7.25,3.444,1.3741,1.5883
103.26,806.45,5.9096,4.7404,1.8663,1.5514
136.17,1195.7,13.963,1.5461,1.1181,1.0117
276.88,711.13,12.984,2.7035,1.3067,1.4713
408.51,709.15,4.5691,1.9773,1.7422,1.3599
312.06,500.64,13.367,3.0213,1.1018,1.5543
410.21,1069.6,6.4521,1.6908,1.6897,1.2465
400,646.6,2.2287,2.2752,1.6755,1.8911
200.57,571.13,0.46277,2.9844,1.7755,1.2521
136.74,692.27,11.122,3.6709,1.4472,1.0897
295.6,655.53,5.6755,3.3106,1.1259,1.8372
140.71,1046.7,6.4734,4.2128,1.3684,1.6904
420.43,1494.5,6.2287,2.4624,1.294,1.5032
478.01,939.5,14.133,3.2482,1.4521,1.9968
236.6,1051.7,3.4734,2.2184,1.9996,1.9479
357.73,796.52,14.186,1.5064,1.4975,1.223
361.13,467.87,13.941,3.4128,1.6862,1.5252
491.35,760.78,1.2819,4.522,1.7996,1.0209
328.23,654.54,2.9415,2.4255,1.928,1.6528
132.77,1368.4,1.5479,3.1206,1.2833,1.9521
146.67,1173.8,1.8989,2.1645,1.5791,1.3656
294.18,1436,12.622,2.0738,1.4216,1.916
235.74,1124.2,9.8989,3.7418,1.5358,1.7621
273.76,929.57,0.68617,4.4681,1.5897,1.7599
388.94,502.62,8.7394,1.8979,1.2926,1.5684
274.89,664.47,7.867,2.522,1.3465,1.4209
226.67,829.29,12.707,4.6638,1.6011,1.0103
188.37,1256.2,3.9628,4.4284,1.9528,1.8323
276.6,719.08,11.388,3.9206,1.7621,1.8691
477.45,512.55,3.367,2.3064,1.4564,1.872
170.21,1093.4,1.4628,4.6979,1.277,1.8833
250.78,1475.7,1.2394,3.4071,1.8926,1.9337
354.04,1487.6,8.9734,3.878,1.4507,1.0011
429.5,1364.5,4.2394,4.8312,1.9443,1.4202
238.58,505.6,3.1117,2.4652,1.1961,1.4571
302.7,955.39,7.3245,4.0227,1.7677,1.5592
109.79,653.55,7.0585,2.973,1.6067,1.5145
449.93,514.54,8.7926,1.3447,1.2819,1.3387
148.65,1043.8,3.6011,4.1532,1.7911,1.923
487.09,1450.9,8.3245,1.8496,1.0784,1.4791
361.42,1477.7,6.633,2.7574,1.9777,1.8032
152.62,393.4,10.633,4.4766,1.5748,1.2642
210.78,591.99,10.537,4.9787,1.9457,1.5074
260.99,786.6,7.4521,4.5645,1.2706,1.6252
187.8,606.88,12.952,3.1631,1.4727,1.8727
216.17,1481.6,3.7606,2.8993,1.5996,1.2876
340.71,722.06,1.3245,1.8043,1.384,1.4656
164.82,339.79,0.29255,3.1149,1.0436,1.8663
389.79,607.87,3.75,2.261,1.9699,1.1067
428.37,587.02,9.8138,4.4709,1.6174,1.6727
338.16,455.96,1.1117,2.4199,1.1103,1.9656
122.55,877.94,2.7926,3.5149,1.7982,1.0309
361.99,813.4,12.963,4.0738,1.2223,1.194
346.95,1463.8,4.5479,3.827,1.0833,1.1131
343.83,1318.8,12.973,2.6326,1.8592,1.5727
374.18,860.07,11.601,3.1262,1.994,1.8713
392.06,1271.1,11.559,3.2652,1.9032,1.0152
228.94,846.17,8.484,1.8667,1.0429,1.6195
329.08,378.51,12.633,4.5475,1.6259,1.7039
246.81,282.2,11.878,3.6057,1.8777,1.416
231.21,1058.7,7.6862,2.3376,1.8628,1.372
111.77,213.69,14.782,4.0908,1.972,1.0344
236.88,1053.7,4.9628,2.0369,1.3273,1.3408
299.29,1070.6,12.261,2.9816,1.9436,1.8862
312.34,1444.9,14.495,3.1489,1.8046,1.672
324.54,752.84,4.6968,2.505,1.8209,1.6344
497.87,619.79,8.2394,1.6879,1.1762,1.4514
351.77,904.75,2.4734,1.6426,1.3862,1.3287
455.89,1108.3,14.218,4.783,1.7316,1.716
356.88,675.39,2.4947,3.8525,1.6443,1.433
309.79,402.34,5.7926,2.6922,1.8238,1.3642
114.89,780.64,12.176,1.6539,1.0259,1.4684
160.85,1260.2,13.335,3.3418,1.9188,1.9933
283.12,1049.7,0.14362,2.1702,1.5649,1.167
404.54,1003,7.6223,4.8879,1.1628,1.9543
128.79,1075.5,12.101,2.4794,1.0379,1.0592
115.18,1129.1,12.048,3.8582,1.3301,1.6486
189.79,1380.4,11.771,4.9759,1.2571,1.3429
102.7,1077.5,8.6117,2.0312,1.8152,1.6642
151.77,185.89,12.346,4.9447,1.228,1.8528
232.06,1461.8,2.7606,3.2681,1.8004,1.3833
308.37,991.13,3.0691,2.7007,1.2635,1.4975
351.49,1413.1,12.165,2.7943,1.3649,1.8195
499.57,1404.2,12.133,2.3943,1.3805,1.0741
324.26,1118.2,1.7074,2.7631,1.394,1.1011
210.5,332.84,1.016,3.183,1.5301,1.4294
278.87,1455.8,6.2926,3.1319,1.7521,1.7933
375.6,1065.6,5.7074,3.3787,1.5869,1.9798
494.47,916.67,5.3564,2.4908,1.8493,1.5124
156.88,1383.3,8.9521,3.7504,1.1004,1.972
415.04,597.94,10.261,4.6468,1.0145,1.9663
288.51,841.21,4.016,4.8709,1.3152,1.3025
312.62,798.51,6.6011,2.4482,1.0961,1.2911
433.48,1236.4,6.1755,1.9177,1.7117,1.6287
173.62,223.62,10.665,2.4511,1.923,1.9812
352.06,618.79,0.90957,2.0652,1.5472,1.4699
420.71,623.76,12.527,3.4667,1.2954,1.0521
144.96,1354.5,11.973,4.0652,1.8677,1.3514
482.84,645.6,1.6223,3.5234,1.6493,1.4996
290.78,823.33,1.8351,4.956,1.4004,1.3493
373.05,1330.7,12.144,2.5674,1.4323,1.5351
439.15,971.28,11.293,2.7688,1.8812,1.7904
281.99,459.93,10.42,4.573,1.9989,1.7833
164.54,1288,4.7181,4.8142,1.5252,1.9004
206.52,738.94,0.73936,3.0638,1.4351,1.7358
149.79,948.44,9.3457,4.3348,1.4926,1.0968
307.23,922.62,3.3032,2.9901,1.9677,1.2145
124.82,1194.7,5.0691,3.5376,1.8762,1.75
220.43,1255.2,12.452,2.8539,1.8691,1.0713
359.43,1457.8,4.9521,2.4113,1.6571,1.3635
121.99,632.7,9.8245,3.1121,1.6798,1.6784
361.7,1170.9,7.8138,1.8525,1.0273,1.6429
127.66,774.68,13.761,4.5362,1.9018,1.7663
448.79,787.59,10.016,4.5787,1.75,1.355
198.01,824.33,0.35638,1.8582,1.2677,1.089
396.31,1011,12.612,1.6227,1.0252,1.1677
224.11,1040.8,12.761,3.0383,1.1344,1.8592
326.52,836.24,5.0585,3.1291,1.0018,1.0826
325.39,852.13,7.5053,2.8511,1.0755,1.5755
325.96,417.23,2.6862,2.5957,1.177,1.506
352.62,360.64,13.356,3.7333,1.5855,1.833
256.45,1074.5,13.441,2.817,1.1982,1.8089
474.61,811.42,14.25,3.0837,1.7195,1.7762
244.82,1421.1,2.5266,2.3007,1.6245,1.5911
443.4,1192.7,6.984,3.3362,1.4621,1.3876
231.49,794.54,2.1968,4.4624,1.833,1.0514
301.84,968.3,1.6117,2.5787,1.1089,1.1039
344.96,531.42,9.6968,3.3191,1.2337,1.8649
370.5,1111.3,8.8032,2.2071,1.055,1.6372
281.42,1246.3,0.22872,2.5021,1.1011,1.3436
276.31,1361.5,5.6223,1.9716,1.5096,1.7465
352.34,919.65,11.016,2.1674,1.6926,1.155
310.64,1021.9,2.484,3.6738,1.4777,1.0684
322.27,472.84,1.3989,2.6128,1.089,1.0699
252.2,1211.6,2.0904,2.6014,1.245,1.0422
436.03,960.35,2.5798,4.4369,1.8741,1.6663
459.57,1004,13.176,3.8043,1.6004,1.8543
186.38,486.74,11.824,3.5773,1.3784,1.4649
188.09,1081.5,7.3989,3.8865,1.4457,1.3535
173.05,211.7,12.154,3.9688,1.8996,1.0777
143.26,1112.3,12.559,2.4766,1.645,1.1223
394.89,627.73,14.378,4.6184,1.1351,1.5918
151.21,1409.1,10.718,4.661,1.5762,1.6741
239.43,1235.4,1.3138,3.8298,1.1301,1.1535
330.5,1099.4,3.7181,3.2454,1.8706,1.8755
359.72,599.93,8.75,3.2426,1.3883,1.3039
341.84,1465.7,13.676,2.9532,1.2103,1.994
292.77,513.55,5.3245,3.2511,1.2238,1.7053
372.2,1341.6,2.3138,3.6965,1.3578,1.8266
117.45,579.08,2.633,3.8695,1.984,1.828
245.11,799.5,5.1117,2.2241,1.933,1.8613
461.84,1095.4,8.0798,3.2539,1.5117,1.2252
464.4,1418.1,9.6223,3.6482,1.7401,1.0727
338.72,768.72,9.8351,3.6766,1.4131,1.8351
219.57,1323.8,6.0691,1.4355,1.0869,1.2996
140.14,550.28,1.4415,4.8113,1.7777,1.4429
473.76,844.18,4.4947,1.9915,1.6996,1.6337
114.61,162.06,0.93085,3.4468,1.9145,1.3777
362.84,1013,3.6862,2.1362,1.2422,1.2691
201.13,1107.3,11.378,3.4411,1.7734,1.7535
320.85,507.59,0.95213,2.3745,1.0167,1.5777
342.98,764.75,9.133,4.1901,1.0649,1.7181
483.69,1349.6,12.271,4.8794,1.2082,1.0401
358.58,716.1,6.25,2.0709,1.6472,1.5691
287.38,1092.4,8.4734,4.7688,1.733,1.6181
110.35,840.21,11.176,2.8738,1.0415,1.9401
129.08,1400.2,14.229,2.5929,1.0535,1.906
455.32,466.88,9.6436,4.1617,1.8599,1.767
437.45,743.9,3.3245,4.1277,1.2968,1.5429
291.06,1399.2,3.2394,1.8865,1.5819,1.0074
271.77,1300.9,3.9202,4.6156,1.5039,1.7422
262.7,970.28,4.9947,3.5007,1.2599,1.6798
268.37,920.64,5.1968,2.1135,1.4663,1.572
476.6,1391.3,9.2074,2.922,1.8301,1.5791
147.8,687.3,11.75,2.9957,1.8947,1.406
207.09,491.7,11.739,2.8255,1.2124,1.5628
259.01,520.5,7.3883,3.773,1.084,1.6571
365.96,839.22,2.6223,2.8369,1.5606,1.3103
491.63,1232.4,5.484,4.9816,1.2252,1.3543
171.63,375.53,14.771,4.3234,1.911,1.3748
453.05,494.68,2.8457,4.0624,1.7947,1.2968
288.79,1161.9,10.346,1.9943,1.8734,1.2528
220.71,810.43,9.3245,3.2312,1.5798,1.2812
253.33,259.36,8.8138,3.373,1.1025,1.3379
194.04,358.65,10.995,2.5191,1.167,1.9954
157.73,517.52,11.25,4.6922,1.3039,1.0918
258.16,298.09,9.7181,2.4284,1.3493,1.3699
437.73,947.45,11.484,3.217,1.2642,1.284
185.82,640.64,9.6649,2.8766,1.2181,1.1741
423.26,1369.4,0.8883,2.8567,1.9585,1.8209
456.17,737.94,0.15426,3.9773,1.0486,1.9131
255.6,484.75,3.1755,4.7007,1.4734,1.3457
200.85,1464.8,14.176,4.4851,1.3188,1.2223
293.9,483.76,11.761,4.5702,1.9656,1.3812
251.63,268.3,3.2287,4.7149,1.6819,1.528
433.19,884.89,3.4309,3.7787,1.3266,1.567
249.65,870.99,9.6543,3.8723,1.5691,1.1642
316.6,1376.4,6.2181,4.1674,1.4266,1.3613
275.46,896.81,5.4309,2.4709,1.8933,1.3259
377.87,1278.1,1.4734,2.8057,1.0294,1.0933
293.05,341.77,2.8564,2.0936,1.2543,1.7301
216.45,915.67,0.4734,2.4085,1.0216,1.511
182.13,1490.6,13.144,2.939,1.6415,1.6826
308.09,1396.2,0.71809,4.1362,1.2067,1.4131
108.94,682.34,5.5372,3.495,1.0585,1.8358
380.71,1140.1,0.60106,4.6667,1.5209,1.4216
333.9,1096.4,10.473,2.661,1.184,1.0223
481.99,782.62,12.59,4.5844,1.6741,1.4301
457.59,958.37,5.5585,1.7418,1.5741,1.2897
218.16,1397.2,13.59,2.1191,1.3535,1.6379
210.21,1285,4.4628,3.7106,1.8387,1.0706
470.35,701.21,5.6011,2.5702,1.6855,1.35
298.72,649.57,7.3564,4.4057,1.3606,1.6968
160.28,1470.7,11.324,3.9092,1.4855,1.3762
176.17,825.32,11.505,1.8553,1.028,1.0443
384.68,712.13,10.931,4.3745,1.2408,1.4592
158.58,1190.7,11.644,2.3546,1.477,1.6294
224.68,450.99,13.133,2.9475,1.0933,1.3316
207.66,1312.8,2.9947,4.2156,1.8883,1.0585
191.49,889.86,14.888,2.1957,1.8521,1.5606
436.6,1412.1,2.1436,3.7702,1.0209,1.2543
403.69,1438.9,6.8351,1.7929,1.023,1.6309
112.06,1179.8,1.133,4.2241,1.4344,1.2918
492.2,523.48,2.5585,1.9433,1.8975,1.3621
297.02,1044.8,14.037,3.6596,1.884,1.823
469.79,773.69,7.516,4.9957,1.3287,1.1301
270.07,1135.1,0.1117,4.0879,1.7826,1.8933
422.98,1063.6,3.9309,4.3433,1.1734,1.2741
230.64,613.83,0.015957,4.9248,1.5124,1.3982
246.24,343.76,2.9202,3.4922,1.7415,1.5706
434.04,1241.3,0.43085,1.6482,1.4684,1.2202
131.63,717.09,8.6755,3.8128,1.1486,1.7876
297.59,800.5,3.9521,1.6993,1.2273,1.2443
438.3,1196.7,4.6117,2.4426,1.6961,1.5301
499.29,1038.8,14.824,2.4596,1.4074,1.1635
241.99,999.08,14.069,4.6326,1.9011,1.8294
360.85,1362.5,0.21809,3.0411,1.3131,1.7493
334.47,964.33,0.36702,3.3645,1.3408,1.489
307.52,451.99,4.75,1.8156,1.4195,1.584
211.35,1020.9,3.1436,3.4326,1.4826,1.8954
124.54,577.09,4.3032,3.1915,1.4585,1.294
176.45,949.43,7.1223,3.3078,1.7138,1.9741
159.72,1390.3,7.367,3.8014,1.0053,1.0387
423.83,454.96,10.176,3.5035,1.3351,1.3032
190.35,1242.3,8.7074,4.5532,1.25,1.0181
494.75,1128.2,6.5053,3.0099,1.1855,1.4351
411.06,511.56,7.8989,2.1333,1.1599,1.0408
407.38,807.45,11.931,1.4894,1.3379,1.289
421.56,624.75,0.047872,3.1546,1.606,1.8465
463.26,1229.4,3.484,4.4482,1.6805,1.2628
124.26,411.28,6.5479,2.8284,1.4124,1.2798
171.91,319.93,3.0798,4.1191,1.3507,1.9167
383.83,899.79,10.335,3.861,1.6989,1.2947
116.03,689.29,4.5904,2.2979,1.9613,1.4465
222.13,1321.8,6.7606,3.9858,1.845,1.0734
396.6,925.6,5.867,1.8355,1.3819,1.3152
471.77,1275.1,5.9947,2.2525,1.728,1.5379
285.39,678.37,2.3032,2.7121,1.1117,1.4528
376.74,1202.6,4.1436,3.6652,1.7876,1.3131
283.97,291.13,4.6436,3.722,1.2762,1.3592
207.38,702.2,4.4096,3.7532,1.4543,1.1706
167.09,355.67,14.005,1.7447,1.3933,1.3798
301.56,1113.3,10.122,3.2794,1.684,1.9727
158.3,475.82,1.516,3.1234,1.1287,1.2855
429.22,891.84,7.7926,3.5943,1.8755,1.5819
412.77,1314.8,0.26064,3.5603,1.0897,1.3691
122.84,803.48,5.633,3.0071,1.9209,1.4195
115.74,1012,7.9309,2.9674,1.3968,1.0124
302.41,1460.8,3.5372,4.6837,1.3663,1.3904
466.38,1151,5.25,4.8681,1.5848,1.7819
266.38,809.43,5.5904,3.0014,1.5557,1.1138
301.28,1338.7,12.399,2.6099,1.4152,1.1791
378.72,581.06,12.473,3.1773,1.789,1.9805
134.47,652.55,3.1543,3.8156,1.1571,1.1727
458.16,1016,7.7181,4.1986,1.1067,1.0621
393.76,1251.3,3.7074,2.9986,1.4394,1.4933
278.3,1370.4,11.92,3.6454,1.3436,1.6606
382.13,1148,5.516,3.2936,1.3004,1.311
193.76,585.04,5.2074,4.3887,1.3621,1.3245
292.48,545.32,0.92021,2.173,1.5521,1.7855
111.21,174.96,11.548,2.9447,1.8323,1.8245
488.79,757.8,12.835,3.5177,1.7918,1.8039
192.91,1290,13.399,4.8624,1.5032,1.9649
295.32,428.16,5.8564,2.2383,1.6053,1.1656
374.47,1217.5,4.867,2.9191,1.3677,1.6443
405.39,783.62,13.388,3.8241,1.4557,1.0365
314.04,1101.3,12.463,4.9305,1.472,1.7174
293.33,553.26,13.239,4.4454,1.2748,1.0904
263.55,641.63,11.282,2.0823,1.7833,1.2103
345.25,1289,10.463,3.4865,1.7784,1.1259
390.07,1123.2,8.8245,4.4794,1.4309,1.4642
116.31,868.01,4.8032,3.9177,1.4599,1.15
182.7,847.16,13.835,2.1929,1.6032,1.6245
459.01,980.21,7.7287,4.4936,1.2365,1.7628
150.64,759.79,10.569,2.0511,1.7223,1.7557
345.82,1366.5,7.8564,2.3915,1.1826,1.3954
429.79,1425,5.7606,3.4723,1.3422,1.1174
329.36,1041.8,11.154,1.6766,1.3571,1.616
154.61,941.49,8.6223,2.6156,1.8798,1.5365
208.51,230.57,7.1011,3.7362,1.4606,1.1904
182.41,814.4,5.8138,4.0851,1.5911,1.0465
256.74,1237.4,1.9415,2.8028,1.7975,1.523
354.89,476.81,1.4521,3.5716,1.1975,1.3649
403.97,932.55,10.814,3.5433,1.7394,1.055
426.38,1388.3,0.026596,4.5333,1.2486,1.8975
127.38,938.51,7.2394,4.2326,1.5216,1.1096
139.29,603.9,0.80319,1.9858,1.484,1.8805
179.57,418.23,12.516,3.9972,1.7684,1.1089
483.12,1227.4,11.048,1.6454,1.1436,1.1798
264.4,876.95,2.3457,2.9362,1.9117,1.0018
204.54,853.12,2.1649,2.5248,1.1401,1.2259
305.25,340.78,13.58,2.434,1.2564,1.0606
395.74,967.3,0.79255,2.1418,1.4273,1.4457
442.84,956.38,10.654,2.034,1.077,1.811
192.34,278.23,8.7287,4.227,1.9784,1.2074
430.07,881.91,2.016,3.427,1.4649,1.2564
147.52,1355.5,1.1223,2.0255,1.1996,1.4663
181.28,1334.7,9.4309,4.8993,1.8032,1.067
208.23,274.26,11.697,1.8298,1.3316,1.4805
491.91,724.04,7.6649,2.0596,1.4145,1.2926
401.7,1199.6,10.973,3.7475,1.9635,1.094
147.23,381.49,8.4096,1.9007,1.4947,1.694
260.71,1224.5,10.824,2.6184,1.2855,1.8238
245.67,1147,4.516,3.7929,1.8074,1.8848
489.65,1059.6,12.782,3.9574,1.6301,1.655
111.49,1153,3.6436,3.7305,1.4635,1.7273
398.01,1125.2,6.1862,3.0496,1.6117,1.1273
186.1,962.34,9.2606,3.0043,1.7074,1.0869
161.99,1116.2,8.3138,4.8766,1.5273,1.9975
209.36,1083.5,3.6755,3.9943,1.6883,1.5954
123.69,227.59,1.0479,2.7404,1.4372,1.7259
350.92,508.58,8.3564,2.4965,1.828,1.133
269.5,694.26,12.878,2.9504,1.6138,1.8067
384.96,1324.8,13.41,3.5489,1.7585,1.3309
320.57,1091.4,11.569,4.8738,1.2053,1.467
225.25,260.35,1.0266,3.9404,1.6968,1.5713
270.92,1136.1,1.2287,4.9504,1.667,1.7869
384.4,1262.2,2.6117,4.556,1.1507,1.4152
480,1447.9,7.5479,4.7574,1.6592,1.6897
313.48,448.01,7.4202,2.3631,1.9869,1.8309
466.95,975.25,4.0372,4.4227,1.116,1.3755
169.36,590,8.4521,4.5191,1.0713,1.9926
366.81,1451.8,5.0053,4.5078,1.1805,1.8777
238.87,314.96,4.4734,2.8681,1.1954,1.3273
431.49,1269.1,3.0904,4.2213,1.2316,1.1869
341.28,352.7,1.6543,3.3901,1.7082,1.3968
108.37,1067.6,5.984,2.9078,1.2415,1.2777
273.48,391.42,0.87766,4.2723,1.65,1.1989
191.21,770.71,4.1011,2.7262,1.3018,1.5174
160,368.58,2.4202,4.4596,1.0975,1.5968
378.16,546.31,5.3138,4.6723,1.1195,1.494
372.48,921.63,8.0904,4.5504,1.5933,1.2408
166.52,1073.5,8.8457,4.5901,1.9124,1.5337
177.59,515.53,7.9202,4.0142,1.5145,1.9394
400.28,690.28,0.13298,3.0355,1.7337,1.5528
399.43,1008,14.048,4.4823,1.6486,1.3479
126.52,325.89,6.8245,2.5645,1.9103,1.2862
408.79,583.05,13.346,1.4695,1.2195,1.211
395.18,604.89,0.48404,4.1447,1.4479,1.5493
141.84,1139.1,12.718,4.5986,1.3216,1.8741
169.08,1117.2,7.0798,3.5801,1.5493,1.9252
314.33,1360.5,11.622,4.7262,1.9933,1.4181
116.6,208.72,5.2287,4.6496,1.1309,1.0457
257.02,651.56,2.8777,1.7475,1.4571,1.65
427.8,1014,14.856,2.1589,1.2032,1.1592
133.05,380.5,6.4628,4.8511,1.3521,1.3422
123.12,1428,3.3777,4.2638,1.506,1.967
481.7,1484.6,4.5266,2.1901,1.7762,1.8387
497.59,1109.3,3.3883,3.5461,1.7613,1.023
450.78,883.9,12.601,3.305,1.5443,1.0876
366.52,726.03,8.9309,1.9149,1.0358,1.7606
162.27,903.76,1.2713,3.739,1.0947,1.0096
257.87,1205.6,2.6543,2.1816,1.0883,1.0791
146.38,164.04,13.548,2.627,1.4805,1.4904
383.26,674.4,1.8883,3.7816,1.1833,1.9982
291.35,950.43,11.952,2.4312,1.577,1.4046
213.62,1276.1,11.793,3.4894,1.0514,1.7805
344.68,567.16,8.0479,4,1.2826,1.9103
318.58,609.86,1.2181,4.1135,1.1819,1.4543
340.43,1130.1,3.2606,3.4582,1.7145,1.8599
220.99,249.43,14.729,4.9163,1.0082,1.0436
357.45,1121.2,14.952,4.7177,1.8096,1.7209
156.03,374.54,13.303,3.895,1.772,1.6869
340.14,1045.7,4.5798,2.9617,1.5422,1.3401
487.38,1452.8,7.6011,4.0085,1.889,1.1833
235.46,1133.1,10.186,2.2213,1.8862,1.1479
211.63,478.79,8.1755,2.0113,1.5365,1.5656
236.03,552.27,6.6968,4.2979,1.9238,1.9238
219.01,540.35,9.0372,3.0241,1.6422,1.6777
287.09,321.91,14.793,4.3007,1.2578,1.8004
135.89,750.85,7.1117,3.8638,1.9819,1.4025
295.04,727.02,3.8457,4.7461,1.9734,1.1103
382.7,1437.9,7.5372,2.9872,1.1457,1.6621
460.99,602.91,6.2074,3.3589,1.9968,1.8734
320,1299.9,4.6011,3.8752,1.7259,1.5309
172.2,1027.9,1.867,2.8397,1.6706,1.6011
135.04,1462.8,12.431,3.7957,1.123,1.733
296.17,392.41,2.6436,3.6936,1.2784,1.5457
470.07,661.49,9.367,2.4397,1.6145,1.9784
319.43,488.72,3.5053,2.6496,1.9394,1.0613
370.78,544.33,7.0053,2.556,1.1876,1.6585
150.35,440.07,4.3351,1.7986,1.755,1.4734
202.55,485.74,11.803,1.8809,1.5699,1.5961
358.3,1181.8,7.0479,3.0695,1.5755,1.4316
125.39,415.25,1.75,3.583,1.5876,1.5401
388.37,430.14,9.7287,2.1872,1.8578,1.7372
272.06,444.04,1.367,2.8823,1.3911,1.5103
299.57,1274.1,9.8032,1.8326,1.2457,1.6046
200,1377.4,1.9096,2.2922,1.8089,1.8926
265.82,695.25,12.303,4.922,1.689,1.2989
125.67,301.06,12.335,3.7191,1.4174,1.0982
375.32,596.95,13.527,2.3177,1.2897,1.2833
163.69,638.65,14.803,3.7986,1.4039,1.4876
313.76,1420.1,14.059,3.8071,1.3656,1.6812
247.94,258.37,4.133,3.1688,1.9599,1.6266
115.46,589.01,2.0585,3.061,1.2883,1.2294
374.75,1488.6,1.2926,2.2099,1.7266,1.1528
128.23,344.75,11.984,2.6071,1.3762,1.8677
140.99,1056.7,0.12234,2.2043,1.2734,1.6018
462.7,598.94,8.3457,4.5418,1.916,1.6791
415.6,534.4,14.654,1.2596,1.0032,1.028
284.82,421.21,14.59,3.1887,1.9826,1.7067
496.74,1311.8,7.7074,2.2695,1.3543,1.5621
335.04,1422.1,4.4521,3.3532,1.5174,1.2372
418.44,1200.6,13.931,4.278,1.2131,1.7337
451.35,1478.7,11.441,2.956,1.1699,1.006
212.2,1387.3,5.1862,2.6213,1.9727,1.9996
106.95,533.4,1.9521,2.6979,1.8727,1.2096
100.71,869.01,7.7394,4.6213,1.6585,1.8883
105.82,111.42,11.899,3.9149,1.9259,1.2238
133.62,1402.2,2.8032,2.3461,1.8713,1.5989
217.3,365.6,5.8883,4.5816,1.6202,1.9422
377.02,419.22,6.2394,2.8794,1.9535,1.394
464.11,518.51,7.3457,2.2582,1.0798,1.8316
470.92,1267.2,4.6649,2.4,1.5599,1.2706
213.05,885.89,12.388,2.4823,1.528,1.3628
175.32,1411.1,4.6543,2.4057,1.4316,1.7713
394.04,616.81,11.133,4.8936,1.0365,1.6989
117.73,285.18,10.676,3.2057,1.8252,1.2209
223.26,937.52,2.3564,3.1376,1.7933,1.2982
357.16,1385.3,3.5585,3.0752,1.2167,1.8706
129.65,179.93,14.995,2.0028,1.7365,1.0145
380.14,1259.2,12.569,4.8,1.5507,1.0755
402.27,1028.9,1.9628,3.1745,1.9465,1.4004
426.67,580.07,14.867,3.166,1.7805,1.3848
302.13,672.41,11.58,4.5872,1.4032,1.216
407.09,914.68,7.984,3.9064,1.3528,1.9273
247.66,1344.6,10.08,4.7603,1.8351,1.3684
337.87,1257.2,2.1543,4.3092,1.1358,1.3415
355.74,1301.9,4.8883,3.0582,1.7443,1.6457
305.82,669.43,5.4628,2.4454,1.8635,1.2046
283.69,721.06,0.40957,4.6043,1.0316,1.4585
276.03,872.98,4.8351,3.1433,1.7188,1.3472
